time,point_01
17.1316121774,22.0
17.1649421621,20.0
17.1982721469,19.0
17.2316021317,19.3333333333
17.2649321165,20.0
17.2982621013,19.3333333333
17.331592086,17.0
17.3649220708,10.3333333333
17.3982520556,12.0
17.4315820404,9.66666666667
17.4649120252,10.0
17.49824201,7.33333333333
17.5315719947,8.0
17.5649019795,7.0
17.5982319643,9.0
17.6315619491,9.33333333333
17.6648919339,11.3333333333
17.6982219186,11.6666666667
17.7315519034,16.3333333333
17.7648818882,13.3333333333
17.798211873,14.0
17.8315418578,12.3333333333
17.8648718425,11.0
17.8982018273,9.33333333333
17.9315318121,10.0
17.9648617969,9.33333333333
17.9981917817,9.0
18.0315217664,8.33333333333
18.0648517512,7.0
18.098181736,7.0
18.1315117208,7.0
18.1648417056,9.0
18.1981716904,9.33333333333
18.2315016751,10.0
18.2648316599,10.0
18.2981616447,11.3333333333
18.3314916295,11.0
18.3648216143,11.3333333333
18.398151599,12.0
18.4314815838,11.0
18.4648115686,9.33333333333
18.4981415534,7.33333333333
18.5314715382,7.33333333333
18.5648015229,6.33333333333
18.5981315077,7.33333333333
18.6314614925,6.66666666667
18.6647914773,6.33333333333
18.6981214621,6.0
18.7314514468,6.33333333333
18.7647814316,5.33333333333
18.7981114164,6.33333333333
18.8314414012,6.0
18.864771386,7.33333333333
18.8981013707,7.33333333333
18.9314313555,7.0
18.9647613403,7.0
18.9980913251,7.33333333333
19.0314213099,9.33333333333
19.0647512947,7.33333333333
19.0980812794,7.0
19.1314112642,7.33333333333
19.164741249,6.0
19.1980712338,6.33333333333
19.2314012186,6.33333333333
19.2647312033,6.33333333333
19.2980611881,5.33333333333
19.3313911729,6.0
19.3647211577,5.33333333333
19.3980511425,5.0
19.4313811272,5.33333333333
19.464711112,5.0
19.4980410968,5.0
19.5313710816,4.33333333333
19.5647010664,7.0
19.5980310511,5.66666666667
19.6313610359,6.33333333333
19.6646910207,5.66666666667
19.6980210055,4.66666666667
19.7313509903,5.66666666667
19.7646809751,5.66666666667
19.7980109598,7.33333333333
19.8313409446,7.0
19.8646709294,6.66666666667
19.8980009142,6.33333333333
19.931330899,6.33333333333
19.9646608837,6.33333333333
19.9979908685,8.0
20.0313208533,6.66666666667
20.0646508381,9.33333333333
20.0979808229,7.33333333333
20.1313108076,8.66666666667
20.1646407924,8.33333333333
20.1979707772,9.0
20.231300762,9.0
20.2646307468,7.33333333333
20.2979607315,7.33333333333
20.3312907163,6.33333333333
20.3646207011,7.0
20.3979506859,5.66666666667
20.4312806707,7.33333333333
20.4646106554,5.66666666667
20.4979406402,7.33333333333
20.531270625,7.33333333333
20.5646006098,7.33333333333
20.5979305946,7.33333333333
20.6312605794,7.33333333333
20.6645905641,6.66666666667
20.6979205489,8.0
20.7312505337,8.0
20.7645805185,7.33333333333
20.7979105033,9.33333333333
20.831240488,9.33333333333
20.8645704728,9.33333333333
20.8979004576,10.0
20.9312304424,9.33333333333
20.9645604272,6.33333333333
20.9978904119,7.0
21.0312203967,6.66666666667
21.0645503815,7.33333333333
21.0978803663,6.33333333333
21.1312103511,6.33333333333
21.1645403358,6.66666666667
21.1978703206,6.66666666667
21.2312003054,6.33333333333
21.2645302902,6.33333333333
21.297860275,8.66666666667
21.3311902598,9.33333333333
21.3645202445,9.33333333333
21.3978502293,10.3333333333
21.4311802141,11.3333333333
21.4645101989,10.3333333333
21.4978401837,6.66666666667
21.5311701684,6.66666666667
21.5645001532,6.66666666667
21.597830138,6.66666666667
21.6311601228,6.66666666667
21.6644901076,7.33333333333
21.6978200923,6.33333333333
21.7311500771,6.33333333333
21.7644800619,6.33333333333
21.7978100467,5.66666666667
21.8311400315,6.33333333333
21.8644700162,7.0
21.897800001,7.0
21.9311299858,7.0
21.9644599706,9.33333333333
21.9977899554,9.66666666667
22.0311199402,8.66666666667
22.0644499249,9.0
22.0977799097,9.0
22.1311098945,9.0
22.1644398793,7.33333333333
22.1977698641,6.66666666667
22.2310998488,6.66666666667
22.2644298336,7.33333333333
22.2977598184,7.33333333333
22.3310898032,7.0
22.364419788,7.0
22.3977497727,7.0
22.4310797575,6.66666666667
22.4644097423,6.66666666667
22.4977397271,6.66666666667
22.5310697119,10.3333333333
22.5643996966,10.3333333333
22.5977296814,11.3333333333
22.6310596662,9.33333333333
22.664389651,9.33333333333
22.6977196358,9.33333333333
22.7310496205,6.66666666667
22.7643796053,6.33333333333
22.7977095901,6.66666666667
22.8310395749,7.33333333333
22.8643695597,7.0
22.8976995445,7.33333333333
22.9310295292,7.0
22.964359514,7.0
22.9976894988,9.33333333333
23.0310194836,8.66666666667
23.0643494684,9.33333333333
23.0976794531,9.33333333333
23.1310094379,10.3333333333
23.1643394227,10.3333333333
23.1976694075,10.3333333333
23.2309993923,10.3333333333
23.264329377,10.3333333333
23.2976593618,8.66666666667
23.3309893466,8.66666666667
23.3643193314,8.66666666667
23.3976493162,8.66666666667
23.4309793009,7.33333333333
23.4643092857,7.33333333333
23.4976392705,7.33333333333
23.5309692553,6.66666666667
23.5642992401,6.66666666667
23.5976292249,6.66666666667
23.6309592096,8.66666666667
23.6642891944,8.66666666667
23.6976191792,8.66666666667
23.730949164,10.3333333333
23.7642791488,10.3333333333
23.7976091335,10.3333333333
23.8309391183,8.66666666667
23.8642691031,6.66666666667
23.8975990879,6.66666666667
23.9309290727,7.33333333333
23.9642590574,9.0
23.9975890422,7.33333333333
24.030919027,7.33333333333
24.0642490118,7.33333333333
24.0975789966,7.33333333333
24.1309089813,7.33333333333
24.1642389661,6.66666666667
24.1975689509,8.66666666667
24.2308989357,8.66666666667
24.2642289205,9.33333333333
24.2975589052,10.3333333333
24.33088889,10.3333333333
24.3642188748,10.3333333333
24.3975488596,10.3333333333
24.4308788444,10.3333333333
24.4642088292,8.66666666667
24.4975388139,9.66666666667
24.5308687987,6.66666666667
24.5641987835,6.66666666667
24.5975287683,6.66666666667
24.6308587531,6.66666666667
24.6641887378,6.66666666667
24.6975187226,6.66666666667
24.7308487074,7.33333333333
24.7641786922,7.33333333333
24.797508677,7.33333333333
24.8308386617,9.33333333333
24.8641686465,7.33333333333
24.8974986313,8.66666666667
24.9308286161,9.66666666667
24.9641586009,9.66666666667
24.9974885856,9.66666666667
25.0308185704,9.66666666667
25.0641485552,9.66666666667
25.09747854,9.66666666667
25.1308085248,8.66666666667
25.1641385096,8.66666666667
25.1974684943,8.66666666667
25.2307984791,6.66666666667
25.2641284639,6.66666666667
25.2974584487,6.66666666667
25.3307884335,6.66666666667
25.3641184182,9.33333333333
25.397448403,9.33333333333
25.4307783878,9.33333333333
25.4641083726,9.33333333333
25.4974383574,10.3333333333
25.5307683421,10.3333333333
25.5640983269,10.3333333333
25.5974283117,8.66666666667
25.6307582965,8.66666666667
25.6640882813,9.33333333333
25.697418266,9.33333333333
25.7307482508,9.33333333333
25.7640782356,6.33333333333
25.7974082204,6.33333333333
25.8307382052,6.66666666667
25.8640681899,6.66666666667
25.8973981747,6.66666666667
25.9307281595,6.66666666667
25.9640581443,6.66666666667
25.9973881291,8.66666666667
26.0307181139,8.66666666667
26.0640480986,8.66666666667
26.0973780834,8.66666666667
26.1307080682,8.66666666667
26.164038053,8.66666666667
26.1973680378,9.66666666667
26.2306980225,8.66666666667
26.2640280073,8.66666666667
26.2973579921,8.66666666667
26.3306879769,8.66666666667
26.3640179617,9.33333333333
26.3973479464,7.33333333333
26.4306779312,7.33333333333
26.464007916,7.33333333333
26.4973379008,7.33333333333
26.5306678856,7.33333333333
26.5639978703,7.33333333333
26.5973278551,7.33333333333
26.6306578399,6.66666666667
26.6639878247,9.33333333333
26.6973178095,9.33333333333
26.7306477943,8.66666666667
26.763977779,9.66666666667
26.7973077638,10.3333333333
26.8306377486,10.3333333333
26.8639677334,9.33333333333
26.8972977182,9.33333333333
26.9306277029,9.33333333333
26.9639576877,7.33333333333
26.9972876725,6.66666666667
27.0306176573,6.66666666667
27.0639476421,6.66666666667
27.0972776268,6.66666666667
27.1306076116,6.66666666667
27.1639375964,6.66666666667
27.1972675812,6.66666666667
27.230597566,6.66666666667
27.2639275507,6.66666666667
27.2972575355,8.66666666667
27.3305875203,8.66666666667
27.3639175051,9.66666666667
27.3972474899,10.0
27.4305774746,9.33333333333
27.4639074594,8.33333333333
27.4972374442,6.33333333333
27.530567429,6.33333333333
27.5638974138,7.0
27.5972273986,7.33333333333
27.6305573833,7.33333333333
27.6638873681,7.33333333333
27.6972173529,6.33333333333
27.7305473377,6.66666666667
27.7638773225,9.33333333333
27.7972073072,7.33333333333
27.830537292,7.33333333333
27.8638672768,8.0
27.8971972616,8.0
27.9305272464,10.0
27.9638572311,11.0
27.9971872159,9.66666666667
28.0305172007,10.3333333333
28.0638471855,9.33333333333
28.0971771703,6.66666666667
28.130507155,7.33333333333
28.1638371398,7.33333333333
28.1971671246,6.33333333333
28.2304971094,6.66666666667
28.2638270942,6.66666666667
28.297157079,5.66666666667
28.3304870637,7.33333333333
28.3638170485,7.33333333333
28.3971470333,6.33333333333
28.4304770181,6.66666666667
28.4638070029,8.33333333333
28.4971369876,8.33333333333
28.5304669724,9.66666666667
28.5637969572,9.66666666667
28.597126942,10.0
28.6304569268,10.3333333333
28.6637869115,9.33333333333
28.6971168963,6.66666666667
28.7304468811,6.33333333333
28.7637768659,6.33333333333
28.7971068507,6.66666666667
28.8304368354,6.66666666667
28.8637668202,6.66666666667
28.897096805,6.66666666667
28.9304267898,6.33333333333
28.9637567746,6.33333333333
28.9970867594,6.66666666667
29.0304167441,6.66666666667
29.0637467289,7.33333333333
29.0970767137,7.33333333333
29.1304066985,8.33333333333
29.1637366833,9.66666666667
29.197066668,9.66666666667
29.2303966528,9.66666666667
29.2637266376,6.66666666667
29.2970566224,6.66666666667
29.3303866072,6.66666666667
29.3637165919,6.66666666667
29.3970465767,6.66666666667
29.4303765615,6.66666666667
29.4637065463,6.66666666667
29.4970365311,6.66666666667
29.5303665158,6.33333333333
29.5636965006,6.33333333333
29.5970264854,6.33333333333
29.6303564702,6.33333333333
29.663686455,6.33333333333
29.6970164397,6.33333333333
29.7303464245,9.66666666667
29.7636764093,10.3333333333
29.7970063941,10.0
29.8303363789,10.3333333333
29.8636663637,8.66666666667
29.8969963484,6.66666666667
29.9303263332,6.33333333333
29.963656318,6.66666666667
29.9969863028,6.66666666667
30.0303162876,6.66666666667
30.0636462723,6.66666666667
30.0969762571,7.33333333333
30.1303062419,6.66666666667
30.1636362267,7.33333333333
30.1969662115,7.33333333333
30.2302961962,7.33333333333
30.263626181,6.66666666667
30.2969561658,6.66666666667
30.3302861506,10.0
30.3636161354,8.66666666667
30.3969461201,11.0
30.4302761049,10.0
30.4636060897,8.66666666667
30.4969360745,6.33333333333
30.5302660593,6.66666666667
30.5635960441,6.66666666667
30.5969260288,7.33333333333
30.6302560136,6.33333333333
30.6635859984,5.66666666667
30.6969159832,6.33333333333
30.730245968,7.0
30.7635759527,5.66666666667
30.7969059375,6.33333333333
30.8302359223,7.33333333333
30.8635659071,6.66666666667
30.8968958919,7.33333333333
30.9302258766,7.33333333333
30.9635558614,9.66666666667
30.9968858462,10.6666666667
31.030215831,8.66666666667
31.0635458158,8.66666666667
31.0968758005,8.66666666667
31.1302057853,6.66666666667
31.1635357701,6.66666666667
31.1968657549,6.33333333333
31.2301957397,6.33333333333
31.2635257244,7.33333333333
31.2968557092,7.33333333333
31.330185694,7.33333333333
31.3635156788,6.33333333333
31.3968456636,6.33333333333
31.4301756484,6.33333333333
31.4635056331,6.33333333333
31.4968356179,5.66666666667
31.5301656027,8.33333333333
31.5634955875,9.66666666667
31.5968255723,9.66666666667
31.630155557,8.66666666667
31.6634855418,8.33333333333
31.6968155266,9.33333333333
31.7301455114,8.0
31.7634754962,7.33333333333
31.7968054809,6.66666666667
31.8301354657,6.66666666667
31.8634654505,6.66666666667
31.8967954353,6.33333333333
31.9301254201,6.66666666667
31.9634554048,6.66666666667
31.9967853896,6.33333333333
32.0301153744,7.33333333333
32.0634453592,7.33333333333
32.096775344,7.33333333333
32.1301053288,9.33333333333
32.1634353135,10.0
32.1967652983,10.0
32.2300952831,9.0
32.2634252679,9.0
32.2967552527,9.33333333333
32.3300852374,6.66666666667
32.3634152222,6.66666666667
32.396745207,6.66666666667
32.4300751918,7.0
32.4634051766,7.33333333333
32.4967351613,7.33333333333
32.5300651461,7.33333333333
32.5633951309,7.33333333333
32.5967251157,9.33333333333
32.6300551005,6.66666666667
32.6633850852,9.33333333333
32.69671507,9.0
32.7300450548,9.0
32.7633750396,10.3333333333
32.7967050244,10.3333333333
32.8300350091,10.0
32.8633649939,9.33333333333
32.8966949787,6.66666666667
32.9300249635,6.66666666667
32.9633549483,7.33333333333
32.9966849331,6.66666666667
33.0300149178,7.0
33.0633449026,7.33333333333
33.0966748874,7.33333333333
33.1300048722,6.33333333333
33.163334857,6.33333333333
33.1966648417,8.33333333333
33.2299948265,8.33333333333
33.2633248113,8.33333333333
33.2966547961,8.33333333333
33.3299847809,9.33333333333
33.3633147656,8.66666666667
33.3966447504,8.66666666667
33.4299747352,9.66666666667
33.46330472,9.33333333333
33.4966347048,6.33333333333
33.5299646895,6.66666666667
33.5632946743,6.66666666667
33.5966246591,6.66666666667
33.6299546439,6.66666666667
33.6632846287,6.66666666667
33.6966146135,7.33333333333
33.7299445982,7.33333333333
33.763274583,6.66666666667
33.7966045678,6.66666666667
33.8299345526,6.66666666667
33.8632645374,6.33333333333
33.8965945221,8.66666666667
33.9299245069,10.3333333333
33.9632544917,11.3333333333
33.9965844765,11.0
34.0299144613,10.3333333333
34.063244446,6.66666666667
34.0965744308,6.66666666667
34.1299044156,5.33333333333
34.1632344004,5.33333333333
34.1965643852,6.66666666667
34.2298943699,5.66666666667
34.2632243547,5.66666666667
34.2965543395,5.66666666667
34.3298843243,5.66666666667
34.3632143091,6.66666666667
34.3965442938,6.66666666667
34.4298742786,6.66666666667
34.4632042634,6.66666666667
34.4965342482,9.33333333333
34.529864233,8.66666666667
34.5631942178,10.3333333333
34.5965242025,10.3333333333
34.6298541873,9.33333333333
34.6631841721,7.0
34.6965141569,7.33333333333
34.7298441417,8.0
34.7631741264,8.0
34.7965041112,8.0
34.829834096,8.0
34.8631640808,7.33333333333
34.8964940656,6.66666666667
34.9298240503,7.0
34.9631540351,7.0
34.9964840199,8.66666666667
35.0298140047,8.66666666667
35.0631439895,9.33333333333
35.0964739742,9.33333333333
35.129803959,9.33333333333
35.1631339438,10.0
35.1964639286,10.3333333333
35.2297939134,8.66666666667
35.2631238982,6.33333333333
35.2964538829,6.33333333333
35.3297838677,6.66666666667
35.3631138525,6.33333333333
35.3964438373,7.33333333333
35.4297738221,7.33333333333
35.4631038068,7.33333333333
35.4964337916,7.33333333333
35.5297637764,6.66666666667
35.5630937612,6.33333333333
35.596423746,6.66666666667
35.6297537307,8.66666666667
35.6630837155,8.33333333333
35.6964137003,9.0
